Medium,39237,0.01825261116027832
Medium,77490,0.03661346435546875
Medium,56848,0.026616811752319336
Medium,81000,0.03838014602661133
Medium,85008,0.040338754653930664
Medium,59940,0.02834033966064453
Medium,45056,0.021063804626464844
Medium,66150,0.03152346611022949
Medium,92736,0.04413866996765137
Large,294336,0.14415860176086426
Large,257400,0.12551641464233398
Large,255884,0.12547540664672852
Large,331520,0.19519662857055664
Large,313632,0.15348029136657715
Large,343976,0.16866016387939453
Large,214110,0.10358738899230957
Large,228480,0.1114504337310791
Large,225792,0.10949110984802246
Large,313950,0.15356898307800293
Large,273504,0.13598418235778809
Large,218400,0.10635185241699219
Large,339264,0.1788022518157959
Large,262800,0.1304492950439453
Large,405150,0.19988775253295898
Large,337960,0.16735172271728516
Large,297000,0.14690232276916504
Large,274365,0.1339261531829834
Large,264600,0.1290302276611328
Large,245322,0.11937069892883301
Large,366624,0.1796407699584961
Large,195054,0.09450364112854004
Large,217360,0.10604119300842285
Large,207680,0.10097837448120117
Large,243600,0.11928749084472656
Large,357840,0.17580580711364746
Large,339948,0.16649365425109863
Large,337960,0.16555404663085938
Large,229596,0.11118125915527344
Large,344988,0.16924047470092773
Large,301950,0.14757323265075684
Large,370500,0.1835007667541504
Large,279000,0.13556909561157227
Large,360750,0.17623257637023926
Large,196560,0.09519600868225098
Large,284382,0.13902688026428223
Large,352444,0.17354798316955566
Large,314175,0.15460610389709473
Large,166155,0.08118772506713867
Large,255136,0.12446379661560059
Large,258420,0.12600302696228027
Large,300960,0.14780211448669434
Large,377720,0.1850433349609375
Large,286626,0.13940000534057617
Large,239904,0.11716866493225098
Large,339948,0.1672964096069336
Large,177632,0.0854029655456543
Large,292522,0.14311456680297852
Large,201135,0.10528135299682617
Large,269280,0.13637447357177734
Large,252225,0.12305307388305664
Large,252288,0.12361884117126465
Large,318600,0.15720486640930176
Large,329522,0.1628129482269287
Large,219450,0.10668826103210449
Large,248124,0.12027335166931152
Large,280800,0.1386730670928955
Large,308850,0.15164828300476074
Large,261632,0.12751555442810059
Large,203944,0.09843111038208008
Large,239085,0.11604785919189453
Large,331650,0.16386079788208008
Large,244528,0.11926603317260742
Large,177320,0.08528399467468262
Large,224672,0.10893964767456055
Large,229632,0.11200499534606934
Large,320850,0.1573188304901123
Large,212341,0.10289764404296875
Large,237534,0.11621713638305664
Large,243747,0.12026190757751465
Large,227360,0.11054754257202148
Large,234048,0.11373591423034668
Large,251008,0.12186121940612793
Large,246015,0.1198732852935791
Large,227360,0.11114001274108887
Large,211584,0.10228633880615234
Large,274968,0.13385295867919922
Large,228150,0.11104798316955566
Large,216108,0.12159228324890137
Large,296010,0.1453235149383545
Large,256200,0.1251530647277832
Large,291456,0.14237332344055176
Large,264480,0.12963175773620605
Large,227664,0.11073923110961914
Large,243390,0.11850214004516602
Large,238140,0.11635160446166992
Large,322848,0.15915608406066895
Large,290700,0.14185309410095215
Large,190836,0.09206175804138184
Large,295650,0.15600848197937012
Large,261300,0.12922334671020508
Large,233856,0.11346197128295898
Large,280024,0.13774323463439941
Large,168858,0.0826113224029541
Large,281050,0.13892745971679688
Large,310800,0.15293169021606445
Large,212636,0.10316681861877441
Large,256768,0.12518739700317383
Large,367632,0.18018889427185059
Large,332990,0.16408467292785645
